Cluster ID,confidence_score,Id,product,seller name,quantity,price,price1,price2,territory,lastcolumn 
583,0.565213495089273,2526,"Global Leather and Oak Executive Chair, Black",Edward Nazzal,58598,1342.93,300.98,64.73,Ontario,Chairs & Chairmats
1126,0.5652135,2527,Advantus SlideClip™ Paper Clips,Edward Nazzal,58598,33.46,3.41,0.7,Ontario,Rubber Bands
165,0.565213495089273,2528,Document Clip Frames,Alan Hwang,58851,-6.39,8.34,0.96,Ontario,Office Furnishings
357,0.565213495089273,2529,Canon MP100DHII Printing Calculator,Alan Hwang,58851,537.4,140.99,13.99,Ontario,Office Machines
370,0.565213495089273,2530,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Eugene Hildebrand,58853,1116.67,200.98,23.76,Ontario,Chairs & Chairmats
333,0.565213495089273,2531,Hewlett-Packard 4.7GB DVD+R Discs,Andrew Roberts,59015,23.5,8.5,1.99,Ontario,Computer Peripherals
165,0.565213495089273,2532,Document Clip Frames,Andrew Roberts,59015,149.39,8.34,0.96,Ontario,Office Furnishings
588,0.565213495089273,2533,Xerox 1891,Andrew Roberts,59015,783.84,48.91,5.81,Ontario,Paper
1112,0.5652135,2534,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",David Smith,59075,55.06,11.19,5.03,Ontario,Paper
140,0.565213495089273,2535,Newell 342,Edward Becker,59108,-59.97,3.28,3.97,Ontario,Pens & Art Supplies
941,0.565213495089273,2536,M70,Edward Becker,59108,972.19,125.99,8.99,Ontario,Telephones and Communication
56,0.565213495089273,2537,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Magdelene Morse,59589,122.42,64.98,6.88,Ontario,Storage & Organization
837,0.565213495089273,2538,Belkin 8 Outlet Surge Protector,Jim Mitchum,59685,78.98,40.98,5.33,Ontario,Appliances
1021,0.565213495089273,2539,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Jim Mitchum,59685,-560.29,12.99,14.37,Ontario,Office Furnishings
233,0.565213495089273,2540,Plymouth Boxed Rubber Bands by Plymouth,Ed Ludwig,59845,3.02,4.71,0.7,Ontario,Rubber Bands
1127,0.565213495089273,2541,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Ed Ludwig,59845,6.52,4.2,2.26,Ontario,Paper
1128,0.565213495089273,2542,Safco Industrial Wire Shelving,Michael Dominguez,134,-310.21,95.99,35,Ontario,Storage & Organization
454,0.565213495089273,2543,Avery White Multi-Purpose Labels,Thomas Boland,740,3.46,4.98,0.49,Ontario,Labels
153,0.565213495089273,2544,GBC ProClick Spines for 32-Hole Punch,Olvera Toch,833,-20.32,12.53,7.17,Ontario,Binders and Binder Accessories
421,0.565213495089273,2545,"Global Push Button Manager's Chair, Indigo",Lena Radford,1573,-226.45,60.89,32.41,Ontario,Chairs & Chairmats
900,0.565213495089273,2546,Strathmore Photo Mount Cards,Sean Christensen,1639,-62.2,6.78,6.18,Ontario,Paper
99,0.565213495089273,2547,Global Troy™ Executive Leather Low-Back Tilter,Todd Boyes,2053,5603.95,500.98,126,Ontario,Chairs & Chairmats
289,0.565213495089273,2548,7160,Todd Boyes,2053,-449.53,140.99,4.2,Ontario,Telephones and Communication
881,0.565213495089273,2549,5165,Todd Boyes,2146,1663.08,175.99,4.99,Ontario,Telephones and Communication
248,0.565213495089273,2550,Avery 479,Todd Boyes,2146,41.7,2.61,0.5,Ontario,Labels
266,0.565213495089273,2551,"Memorex 80 Minute CD-R, 30/Pack",Todd Boyes,2752,226.73,22.98,1.99,Ontario,Computer Peripherals
708,0.565213495089273,2552,Staples Bulldog Clip,Todd Boyes,2752,55.48,3.78,0.71,Ontario,Rubber Bands
179,0.565213495089273,2553,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Todd Boyes,2752,15.77,34.76,8.22,Ontario,Storage & Organization
1129,0.565213495089273,2554,2190,Todd Boyes,2752,-86.52,65.99,5.63,Ontario,Telephones and Communication
558,0.565213495089273,2555,Avery 52,Michael Dominguez,5445,14.43,3.69,0.5,Ontario,Labels
1117,0.565213495089273,2556,"Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set",Michael Dominguez,5445,-1.82,4.63,1.93,Ontario,Pens & Art Supplies
239,0.565213495089273,2557,Avery 491,Sean Miller,5699,-4.21,4.13,0.99,Ontario,Labels
1066,0.565213495089273,2558,Super Decoflex Portable Personal File,Sean Miller,5699,-121.44,14.98,7.69,Ontario,Storage & Organization
1115,0.565213495089273,2559,Large Capacity Hanging Post Binders,Todd Boyes,6823,490.28,24.95,2.99,Ontario,Binders and Binder Accessories
467,0.565213495089273,2560,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Todd Boyes,6823,-135.46,15.98,8.99,Ontario,Computer Peripherals
318,0.565213495089273,2561,Keytronic French Keyboard,Phillip Breyer,6948,-88.7,73.98,4,Ontario,Computer Peripherals
1030,0.565213495089273,2562,Boston 16801 Nautilus™ Battery Pencil Sharpener,Lena Radford,7462,-26.94,22.01,5.53,Ontario,Pens & Art Supplies
94,0.565213495089273,2563,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Todd Boyes,7845,-63.38,4.91,5.68,Ontario,Binders and Binder Accessories
1130,0.565213495089273,2564,Xerox 1916,Todd Boyes,7845,1012.67,48.94,5.86,Ontario,Paper
96,0.565213495089273,2565,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Michelle Ellison,8033,-133.62,4.06,6.89,Ontario,Appliances
754,0.565213495089273,2566,"Master Giant Foot® Doorstop, Safety Yellow",Olvera Toch,8388,25.16,7.59,4,Ontario,Office Furnishings
1089,0.565213495089273,2567,Fellowes Binding Cases,Olvera Toch,8388,24.85,11.7,5.63,Ontario,Binders and Binder Accessories
907,0.565213495089273,2568,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Olvera Toch,8388,96.34,6.98,1.6,Ontario,Paper
882,0.565213495089273,2569,Lexmark Z54se Color Inkjet Printer,Todd Boyes,9761,-221.62,90.97,14,Ontario,Office Machines
1131,0.565213495089273,2570,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Todd Boyes,9761,-92.23,5.98,7.15,Ontario,Paper
692,0.565213495089273,2571,Newell 310,Sean Christensen,9863,0.1,1.76,0.7,Ontario,Pens & Art Supplies
973,0.565213495089273,2572,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Michelle Ellison,10342,-1623.6,114.98,58.72,Ontario,Bookcases
163,0.565213495089273,2573,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Michelle Ellison,10342,2925.37,299.99,11.64,Ontario,Copiers and Fax
651,0.565213495089273,2574,Dana Halogen Swing-Arm Architect Lamp,Michelle Ellison,10342,324.47,40.97,14.45,Ontario,Office Furnishings
1132,0.565213495089273,2575,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Michelle Ellison,10342,-2342.01,999.99,13.99,Ontario,Office Machines
631,0.565213495089273,2576,Global Ergonomic Managers Chair,Michelle Ellison,10434,-244.47,180.98,26.2,Ontario,Chairs & Chairmats
657,0.565213495089273,2577,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Scot Coram,11040,389.61,23.99,6.71,Ontario,Envelopes
882,0.565213495089273,2578,Lexmark Z54se Color Inkjet Printer,Natalie Fritzler,11302,35.29,90.97,14,Ontario,Office Machines
1133,0.565213495089273,2579,Xerox 1895,Nathan Gelder,11398,-106.77,5.98,10.39,Ontario,Paper
445,0.565213495089273,2580,Prang Colored Pencils,Nathan Gelder,11398,23.37,2.94,0.81,Ontario,Pens & Art Supplies
468,0.565213495089273,2581,Accessory31,Sean Miller,11584,836.51,35.99,0.99,Ontario,Telephones and Communication
131,0.565213495089273,2582,PC Concepts 116 Key Quantum 3000 Keyboard,Olvera Toch,11652,-36,32.98,5.5,Ontario,Computer Peripherals
1133,0.565213495089273,2583,Xerox 1895,Olvera Toch,11652,-249.11,5.98,10.39,Ontario,Paper
147,0.565213495089273,2584,Talkabout T8367,Olvera Toch,11652,-261.35,65.99,8.99,Ontario,Telephones and Communication
695,0.565213495089273,2585,Array® Memo Cubes,Olvera Toch,11652,14.11,5.18,2.04,Ontario,Paper
98,0.565213495089273,2586,V70,Michael Dominguez,11686,1312.34,205.99,2.5,Ontario,Telephones and Communication
863,0.565213495089273,2587,Project Tote Personal File,Michelle Ellison,13895,-171.7,14.03,9.37,Ontario,Storage & Organization
249,0.565213495089273,2588,Bell Sonecor JB700 Caller ID,Michael Dominguez,14820,-104.47,7.99,5.03,Ontario,Telephones and Communication
23,0.565213495089273,2589,1726 Digital Answering Machine,Thomas Boland,15170,-9.11,20.99,4.81,Ontario,Telephones and Communication
708,0.565213495089273,2590,Staples Bulldog Clip,Thomas Boland,15780,22.71,3.78,0.71,Ontario,Rubber Bands
663,0.565213495089273,2591,"GE 4 Foot Flourescent Tube, 40 Watt",Patricia Hirasaki,16098,50.59,14.98,8.99,Ontario,Office Furnishings
207,0.565213495089273,2592,Xerox 1894,Maria Zettner,16103,-62.97,6.48,6.22,Ontario,Paper
291,0.565213495089273,2593,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",Thomas Boland,16610,187.57,35.94,6.66,Ontario,Envelopes
382,0.565213495089273,2594,"Avery Flip-Chart Easel Binder, Black",Matthew Clasen,18757,-40.25,22.38,15.1,Ontario,Binders and Binder Accessories
361,0.565213495089273,2595,Storex Dura Pro™ Binders,Matthew Clasen,18757,-37.8,5.94,9.92,Ontario,Binders and Binder Accessories
230,0.565213495089273,2596,Newell 31,Nathan Gelder,19431,-5.54,4.13,1.17,Ontario,Pens & Art Supplies
344,0.565213495089273,2597,Epson DFX-8500 Dot Matrix Printer,Maria Zettner,19584,-3971.06,2550.14,29.7,Ontario,Office Machines
655,0.565213495089273,2598,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Patrick O'Donnell,20262,185.04,22.72,8.99,Ontario,Office Furnishings
20,0.565213495089273,2599,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Sean Miller,20545,-163.58,284.98,69.55,Ontario,Chairs & Chairmats
903,0.565213495089273,2600,Xerox 1919,Sean Miller,20545,554.95,40.99,5.86,Ontario,Paper
556,0.565213495089273,2601,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Sean Miller,20545,-1754.39,71.37,69,Ontario,Tables
876,0.565213495089273,2602,Ibico Recycled Linen-Style Covers,Patrick O'Donnell,20577,134.75,39.06,10.55,Ontario,Binders and Binder Accessories
729,0.565213495089273,2603,Okidata ML390 Turbo Dot Matrix Printers,Sean Miller,20804,215.31,442.14,14.7,Ontario,Office Machines
1134,0.565213495089273,2604,Avoid Verbal Orders Carbonless Minifold Book,Harry Marie,21414,29.27,3.38,1.09,Ontario,Paper
145,0.565213495089273,2605,Carina Double Wide Media Storage Towers in Natural & Black,Harry Marie,21414,-1144.67,80.98,35,Ontario,Storage & Organization
743,0.565213495089273,2606,8290,Harry Marie,21414,717.7,125.99,5.63,Ontario,Telephones and Communication
297,0.565213495089273,2607,Fiskars® Softgrip Scissors,Sean Christensen,21447,9.85,10.98,3.37,Ontario,"Scissors, Rulers and Trimmers"
624,0.565213495089273,2608,Xerox 20,Patrick O'Donnell,21479,-89.47,6.48,6.57,Ontario,Paper
191,0.565213495089273,2609,Microsoft Multimedia Keyboard,Sean Christensen,22208,18.59,30.97,4,Ontario,Computer Peripherals
83,0.565213495089273,2610,Timeport L7089,Sean Christensen,22208,1379.76,125.99,7.69,Ontario,Telephones and Communication
671,0.565213495089273,2611,Xerox 1940,Lena Radford,22279,1040.65,54.96,10.75,Ontario,Paper
653,0.565213495089273,2612,Hon Multipurpose Stacking Arm Chairs,Harry Marie,23174,44.8,216.6,64.2,Ontario,Chairs & Chairmats
66,0.565213495089273,2613,Rogers® Profile Extra Capacity Storage Tub,Harry Marie,23174,-60.04,16.74,7.04,Ontario,Storage & Organization
358,0.565213495089273,2614,Holmes Odor Grabber,Michael Dominguez,23333,-21.65,14.42,6.75,Ontario,Appliances
949,0.565213495089273,2615,Xerox 1903,Michael Dominguez,23333,-69.29,5.98,5.79,Ontario,Paper
147,0.565213495089273,2616,Talkabout T8367,Michael Dominguez,23333,-23.83,65.99,8.99,Ontario,Telephones and Communication
913,0.565213495089273,2617,Hon Comfortask® Task/Swivel Chairs,Patrick O'Donnell,24640,-151.73,113.98,30,Ontario,Chairs & Chairmats
71,0.565213495089273,2618,Xerox 217,Phillip Breyer,25056,-151.93,6.48,8.19,Ontario,Paper
1058,0.565213495089273,2619,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Michael Dominguez,26244,-42.61,8.46,3.62,Ontario,Computer Peripherals
99,0.565213495089273,2620,Global Troy™ Executive Leather Low-Back Tilter,Scot Coram,27201,789.05,500.98,26,Ontario,Chairs & Chairmats
432,0.565213495089273,2621,KI Conference Tables,Scot Coram,27201,-2661.32,70.89,89.3,Ontario,Tables
507,0.565213495089273,2622,"IBM 80 Minute CD-R Spindle, 50/Pack",Michelle Ellison,27808,4.41,20.89,1.99,Ontario,Computer Peripherals
315,0.565213495089273,2623,Xerox 1939,Michael Dominguez,29573,42.24,18.97,9.54,Ontario,Paper
585,0.565213495089273,2624,Xerox 1904,Maria Zettner,29862,-76.88,6.48,5.86,Ontario,Paper
711,0.565213495089273,2625,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Nathan Gelder,30433,-35.78,13.9,7.59,Ontario,"Scissors, Rulers and Trimmers"
598,0.565213495089273,2626,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Victoria Wilson,30532,-28.67,15.22,9.73,Ontario,Binders and Binder Accessories
893,0.565213495089273,2627,#10 Self-Seal White Envelopes,Victoria Wilson,30532,27.55,11.09,5.25,Ontario,Envelopes
466,0.565213495089273,2628,Xerox 188,Victoria Wilson,30532,82.19,11.34,5.01,Ontario,Paper
860,0.5652135,2629,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Victoria Wilson,30532,-82.81,180.98,23.58,Ontario,Bookcases
332,0.565213495089273,2630,"Master Caster Door Stop, Brown",Michelle Ellison,30597,20.01,5.08,2.03,Ontario,Office Furnishings
856,0.565213495089273,2631,Eldon® Gobal File Keepers,Michelle Ellison,30597,-95.76,15.14,4.53,Ontario,Storage & Organization
750,0.565213495089273,2632,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Nathan Gelder,30981,1817.76,279.81,23.19,Ontario,Appliances
364,0.565213495089273,2633,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Nathan Gelder,30981,-116.02,180.98,30,Ontario,Chairs & Chairmats
828,0.565213495089273,2634,"GBC Laser Imprintable Binding System Covers, Desert Sand",Todd Boyes,31751,-10.22,14.27,7.27,Ontario,Binders and Binder Accessories
232,0.565213495089273,2635,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Shahid Collister,31873,-91.09,70.97,3.5,Ontario,Appliances
983,0.565213495089273,2636,StarTAC 8000,Shahid Collister,31873,13.01,205.99,8.99,Ontario,Telephones and Communication
243,0.565213495089273,2637,TimeportP7382,Shahid Collister,31873,2539.46,205.99,8.99,Ontario,Telephones and Communication
783,0.565213495089273,2638,Xerox 1928,Shahid Collister,31873,-125.29,5.28,6.26,Ontario,Paper
733,0.565213495089273,2639,Acco® Hot Clips™ Clips to Go,Victoria Wilson,32000,24.95,3.29,1.35,Ontario,Rubber Bands
806,0.565213495089273,2640,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Victoria Wilson,32000,-1096.78,550.98,147.12,Ontario,Tables
156,0.565213495089273,2641,Lock-Up Easel 'Spel-Binder',Victoria Wilson,32737,116.8,28.53,1.49,Ontario,Binders and Binder Accessories
635,0.565213495089273,2642,Staples 6 Outlet Surge,Thomas Boland,35012,-16.38,11.97,4.98,Ontario,Appliances
205,0.565213495089273,2643,T65,Thomas Boland,35012,-165.95,195.99,4.2,Ontario,Telephones and Communication
590,0.565213495089273,2644,Microsoft Natural Multimedia Keyboard,Michael Dominguez,35042,-12.51,50.98,6.5,Ontario,Computer Peripherals
156,0.565213495089273,2645,Lock-Up Easel 'Spel-Binder',Phillip Breyer,35713,590.04,28.53,1.49,Ontario,Binders and Binder Accessories
601,0.565213495089273,2646,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Patrick O'Donnell,36229,373.5,120.97,7.11,Ontario,Office Machines
371,0.565213495089273,2647,Bevis Round Conference Table Top & Single Column Base,Patrick O'Donnell,36229,-31.73,146.34,43.75,Ontario,Tables
61,0.565213495089273,2648,Avery 501,Todd Boyes,36933,47.56,3.69,0.5,Ontario,Labels
913,0.565213495089273,2649,Hon Comfortask® Task/Swivel Chairs,Thomas Boland,37152,182.53,113.98,30,Ontario,Chairs & Chairmats
369,0.565213495089273,2650,6120,Thomas Boland,37152,447.12,65.99,8.8,Ontario,Telephones and Communication
222,0.565213495089273,2651,LX 788,Victoria Wilson,37223,310.59,155.99,8.99,Ontario,Telephones and Communication
1135,0.565213495089273,2652,Portfile® Personal File Boxes,Victoria Wilson,37223,-152.4,17.7,9.47,Ontario,Storage & Organization
1136,0.5652135,2653,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Victoria Wilson,37223,-743.45,135.31,35,Ontario,Storage & Organization
1137,0.5652135,2654,Quality Park Security Envelopes,Katrina Bavinger,37254,370.23,26.17,1.39,Ontario,Envelopes
583,0.565213495089273,2655,"Global Leather and Oak Executive Chair, Black",Katrina Bavinger,37441,3407.73,300.98,164.73,Ontario,Chairs & Chairmats
152,0.565213495089273,2656,Newell 343,Katrina Bavinger,37441,-1.84,2.94,0.96,Ontario,Pens & Art Supplies
193,0.565213495089273,2657,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Victoria Wilson,38084,18.41,9.11,2.15,Ontario,Paper
979,0.565213495089273,2658,Nu-Dell Executive Frame,Victoria Wilson,38084,65.63,12.64,4.98,Ontario,Office Furnishings
363,0.565213495089273,2659,Vinyl Sectional Post Binders,Natalie Fritzler,39168,321.67,37.7,2.99,Ontario,Binders and Binder Accessories
368,0.565213495089273,2660,Southworth 25% Cotton Premium Laser Paper and Envelopes,Natalie Fritzler,39168,184.07,19.98,8.68,Ontario,Paper
752,0.565213495089273,2661,Staples Battery-Operated Desktop Pencil Sharpener,Natalie Fritzler,39168,5.08,10.48,2.89,Ontario,Pens & Art Supplies
1048,0.565213495089273,2662,Hon Pagoda™ Stacking Chairs,Michelle Ellison,39333,2081.48,320.98,24.49,Ontario,Chairs & Chairmats
516,0.565213495089273,2663,Staples Copy Paper (20Lb. and 84 Bright),Michelle Ellison,39333,-33.4,4.98,4.7,Ontario,Paper
1071,0.565213495089273,2664,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Olvera Toch,39589,253.5,12.97,1.49,Ontario,Binders and Binder Accessories
74,0.565213495089273,2665,Avery 508,Olvera Toch,39589,39.91,4.91,0.5,Ontario,Labels
1134,0.565213495089273,2666,Avoid Verbal Orders Carbonless Minifold Book,Sean Christensen,39906,15.25,3.38,1.09,Ontario,Paper
696,0.565213495089273,2667,12 Colored Short Pencils,Olvera Toch,40097,-71,2.6,2.4,Ontario,Pens & Art Supplies
1120,0.565213495089273,2668,6162m,Maria Zettner,40193,692.78,115.99,2.5,Ontario,Telephones and Communication
838,0.565213495089273,2669,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Michelle Ellison,40258,-190.49,14.81,13.32,Ontario,Appliances
747,0.565213495089273,2670,Newell 318,Michelle Ellison,40258,-8.77,2.78,1.25,Ontario,Pens & Art Supplies
431,0.565213495089273,2671,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Michelle Ellison,40544,544.04,60.65,12.23,Ontario,Office Furnishings
842,0.565213495089273,2672,Cardinal Holdit Business Card Pockets,Victoria Wilson,41765,-95.99,4.98,4.95,Ontario,Binders and Binder Accessories
700,0.565213495089273,2673,Ibico Covers for Plastic or Wire Binding Elements,Thomas Boland,42242,-33.19,11.5,7.19,Ontario,Binders and Binder Accessories
1006,0.565213495089273,2674,Gyration Ultra Cordless Optical Suite,Thomas Boland,42242,236.61,100.97,7.18,Ontario,Computer Peripherals
704,0.565213495089273,2675,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Thomas Boland,42242,231.49,99.99,19.99,Ontario,Office Machines
